T	S1
1057	-0.091730
1058	-0.081002
1059	-0.069865
1060	-0.058368
1061	-0.046560
1062	-0.034493
1063	-0.022221
1064	-0.009800
1065	0.002713
1066	0.015258
1067	0.027776
1068	0.040207
1069	0.052490
1070	0.064565
1071	0.076371
1072	0.087849
1073	0.098941
1074	0.109591
1075	0.119744
1076	0.129347
1077	0.138351
1078	0.146708
1079	0.154375
1080	0.161311
1081	0.167479
1082	0.172848
1083	0.177390
1084	0.181079
1085	0.183898
1086	0.185833
1087	0.186873
1088	0.187014
1089	0.186259
1090	0.184612
1091	0.182084
1092	0.178692
1093	0.174457
1094	0.169405
1095	0.163567
1096	0.156978
1097	0.149678
1098	0.141711
1099	0.133125
1100	0.123970
1101	0.114301
1102	0.104176
1103	0.093654
1104	0.082798
1105	0.071672
1106	0.060340
1107	0.048869
1108	0.037325
1109	0.025775
1110	0.014285
1111	0.002921
1112	-0.008255
1113	-0.019178
1114	-0.029789
1115	-0.040031
1116	-0.049847
1117	-0.059187
1118	-0.068003
1119	-0.076250
1120	-0.083887
1121	-0.090880
1122	-0.097198
1123	-0.102814
1124	-0.107708
1125	-0.111862
1126	-0.115267
1127	-0.117917
1128	-0.119811
1129	-0.120955
1130	-0.121359
1131	-0.121037
1132	-0.120009
1133	-0.118301
1134	-0.115942
1135	-0.112964
1136	-0.109406
1137	-0.105308
1138	-0.100716
1139	-0.095676
1140	-0.090239
1141	-0.084457
1142	-0.078383
1143	-0.072074
1144	-0.065585
1145	-0.058974
1146	-0.052297
1147	-0.045611
1148	-0.038971
1149	-0.032431
1150	-0.026044
1151	-0.019861
1152	-0.013929
1153	-0.008294
1154	-0.002998
1155	0.001922
1156	0.006430
1157	0.010497
1158	0.014096
1159	0.017206
1160	0.019809
1161	0.021894
1162	0.023453
1163	0.024484
1164	0.024990
1165	0.024978
1166	0.024460
1167	0.023454
1168	0.021981
1169	0.020067
1170	0.017741
1171	0.015039
1172	0.011996
1173	0.008655
1174	0.005058
1175	0.001252
1176	-0.002715
1177	-0.006793
1178	-0.010930
1179	-0.015074
1180	-0.019173
1181	-0.023173
1182	-0.027023
1183	-0.030672
1184	-0.034069
1185	-0.037166
1186	-0.039918
1187	-0.042282
1188	-0.044216
1189	-0.045685
1190	-0.046656
1191	-0.047099
1192	-0.046989
1193	-0.046308
1194	-0.045039
1195	-0.043172
1196	-0.040703
1197	-0.037630
1198	-0.033960
1199	-0.029703
1200	-0.024874
1201	-0.019496
1202	-0.013593
1203	-0.007198
1204	-0.000346
1205	0.006924
1206	0.014565
1207	0.022530
1208	0.030766
1209	0.039218
1210	0.047827
1211	0.056533
1212	0.065273
1213	0.073983
1214	0.082595
1215	0.091046
1216	0.099268
1217	0.107195
1218	0.114762
1219	0.121906
1220	0.128565
1221	0.134678
1222	0.140190
1223	0.145047
1224	0.149198
1225	0.152598
1226	0.155206
1227	0.156985
1228	0.157903
1229	0.157934
1230	0.157058
1231	0.155260
1232	0.152531
1233	0.148869
1234	0.144277
1235	0.138765
1236	0.132348
1237	0.125050
1238	0.116898
1239	0.107926
1240	0.098174
1241	0.087688
1242	0.076518
1243	0.064719
1244	0.052353
1245	0.039483
1246	0.026177
1247	0.012508
1248	-0.001450
1249	-0.015620
1250	-0.029923
1251	-0.044277
1252	-0.058602
1253	-0.072814
1254	-0.086833
1255	-0.100576
